Exam Date,Subject Code,Time Start Slot,Time End,Room,Number Of Student,invigilatorID
1,ENM401,1,3,HB/202R,22,anhltp2
1,ENM401,1,3,HB/204R,22,bichvtn9
1,ENM401,1,3,BE201,22,bontv
1,ENM401,1,3,BE202,22,chungtt10
1,ENM401,1,3,BE203,22,ducdm39
1,ENM401,1,3,BE204,22,haiptm7
1,ENM401,1,3,BE205,22,hanglt40
1,ENM401,1,3,BE208,22,hienntt
1,ENM401,1,3,BE209,22,huyenntt97
1,ENM401,1,3,BE210,22,linhndm3
1,ENM401,1,3,BE212,22,luult2
1,ENM401,1,3,BE213,22,ngadtt22
1,ENM401,1,3,BE214,22,phucnh67
1,ENM401,1,3,BE215,22,phuonglh17
1,ENM401,1,3,BE216,22,quangnm42
1,ENM401,1,3,BE217,22,quyph
1,ENM401,1,3,BE218,22,thangnt44
1,ENM401,1,3,BE219,22,thuongnt53
1,ENM401,1,3,BE220,22,thuydtp
1,ENM401,1,3,BE221,22,thuyntb3
1,ENM401,1,3,BE301,22,thuyntt135
1,ENM401,1,3,BE302,22,tranglh21
1,ENM401,1,3,BE303,22,trangntd10
1,ENM401,1,3,BE304,22,tritd
1,ENM401,1,3,BE305,22,tuanhm28
1,ENM401,1,3,BE306,22,vinhpt20
1,ENM401,1,3,BE307,1,vuda
1,VNC104,1,1,BE308,21,anhltp3
1,VNC104,1,1,BE309,21,dungttp
1,VNC104,1,1,BE310,21,huongct12
1,VNC104,1,1,BE311,21,khuongpd
1,VNC104,1,1,BE312,21,longdq
1,VNC104,1,1,BE313,21,ngocnta7
1,VNC104,1,1,BE314,18,ynt4
1,ESL101,2,2,BE308,15,hoadt31
1,DPL301m,3,3,BE308,21,annt79
1,DPL301m,3,3,BE309,21,khainn7
1,DPL301m,3,3,BE310,19,tampt25
1,IOT102,4,4,HB/202R,21,anhkd
1,IOT102,4,4,HB/204R,21,anhltp2
1,IOT102,4,4,BE201,21,anhttv20
1,IOT102,4,4,BE202,21,duongbt10
1,IOT102,4,4,BE203,21,duongnv44
1,IOT102,4,4,BE204,21,huyenntt97
1,IOT102,4,4,BE205,21,linhndm3
1,IOT102,4,4,BE208,21,linhntm
1,IOT102,4,4,BE209,21,thaodtt31
1,IOT102,4,4,BE210,21,thinhnt36
1,IOT102,4,4,BE212,21,thuongnt53
1,IOT102,4,4,BE213,21,thuydtp
1,IOT102,4,4,BE214,21,thuyvtp3
1,IOT102,4,4,BE215,21,tranglh21
1,IOT102,4,4,BE216,21,trangntd10
1,IOT102,4,4,BE217,18,ynt4
1,LAW102,4,4,BE218,22,dungttp
1,LAW102,4,4,BE219,22,hieudt46
1,LAW102,4,4,BE220,22,hunglh
1,LAW102,4,4,BE221,22,huongct12
1,LAW102,4,4,BE301,22,huyendtt4
1,LAW102,4,4,BE302,22,khainn7
1,LAW102,4,4,BE303,22,longdq
1,LAW102,4,4,BE304,22,luult2
1,LAW102,4,4,BE305,22,minhtt27
1,LAW102,4,4,BE306,22,phuongltl4
1,LAW102,4,4,BE307,22,quangnm42
1,LAW102,4,4,BE308,22,thangnt44
1,LAW102,4,4,BE309,22,thanhltk
1,LAW102,4,4,BE310,9,trungnt
1,CEA201,5,5,HB/202R,22,anhkd
1,CEA201,5,5,HB/204R,22,anhltp2
1,CEA201,5,5,BE201,22,anhltp3
1,CEA201,5,5,BE202,22,anhpv
1,CEA201,5,5,BE203,22,anhttv20
1,CEA201,5,5,BE204,22,annh21
1,CEA201,5,5,BE205,22,annt21
1,CEA201,5,5,BE208,22,annt79
1,CEA201,5,5,BE209,22,bichvtn9
1,CEA201,5,5,BE210,22,caupd
1,CEA201,5,5,BE212,22,chinhnt29
1,CEA201,5,5,BE213,22,chinhvv
1,CEA201,5,5,BE214,22,diepld
1,CEA201,5,5,BE215,22,doanhd
1,CEA201,5,5,BE216,22,ducdm39
1,CEA201,5,5,BE217,22,dunglq19
1,CEA201,5,5,BE218,22,dungnt3
1,CEA201,5,5,BE219,22,dungttp
1,CEA201,5,5,BE220,22,dungvt41
1,CEA201,5,5,BE221,22,duongbt10
1,CEA201,5,5,BE301,22,duongtt35
1,CEA201,5,5,BE302,22,haiptm7
1,CEA201,5,5,BE303,22,hanglt40
1,CEA201,5,5,BE304,22,hangtt59
1,CEA201,5,5,BE305,22,hanhvb
1,CEA201,5,5,BE306,22,hann13
1,CEA201,5,5,BE307,22,hantv
1,CEA201,5,5,BE308,22,hienda
1,CEA201,5,5,BE309,22,hienntt
1,CEA201,5,5,BE310,22,hieudt46
1,CEA201,5,5,BE311,22,hoadt31
1,CEA201,5,5,BE312,22,hunglh
1,CEA201,5,5,BE313,22,huongct12
1,CEA201,5,5,BE314,22,huongnt317
1,CEA201,5,5,BE315,22,huongtg
1,CEA201,5,5,BE316,22,huyendtt4
1,CEA201,5,5,BE317,22,huyenpk
1,CEA201,5,5,BE318,22,huyvv10
1,CEA201,5,5,BE319,22,khainn7
1,CEA201,5,5,BE320,22,khanhh
1,CEA201,5,5,BE321,22,linhntm
1,CEA201,5,5,BE401,22,linhpp2
1,CEA201,5,5,BE402,22,longdq
1,CEA201,5,5,BE403,22,longndd
1,CEA201,5,5,BE404,22,luult2
1,CEA201,5,5,BE405,22,maitt
1,CEA201,5,5,BE406,22,minhnt79
1,CEA201,5,5,BE407,22,minhpq15
1,CEA201,5,5,BE408,22,minhtt27
1,CEA201,5,5,BE409,22,ngadtt22
1,CEA201,5,5,BE410,22,ngocll2
1,CEA201,5,5,BE411,22,ngocnta7
1,CEA201,5,5,BE412,22,phucnh67
1,CEA201,5,5,BE413,22,phuonglh17
1,CEA201,5,5,BE414,22,phuongltl4
1,CEA201,5,5,BE415,22,phuongvtm11
1,CEA201,5,5,BE416,22,quangnm42
1,CEA201,5,5,BE417,22,quyph
1,CEA201,5,5,BE418,22,tamnt
1,CEA201,5,5,BE419,22,tampt25
1,CEA201,5,5,BE420,22,thangnt44
1,CEA201,5,5,BE421,22,thangpd10
1,CEA201,5,5,AL201,22,thanhltk
1,CEA201,5,5,AL202,22,thaodtt31
1,CEA201,5,5,AL203,22,thiennv
1,CEA201,5,5,AL204,22,thinhnt36
1,CEA201,5,5,AL205,22,thomlth2
1,CEA201,5,5,AL208,22,thuydtp
1,CEA201,5,5,AL209,22,thuyntb3
1,CEA201,5,5,AL210,22,thuyntt135
1,CEA201,5,5,AL212,22,thuyntt35
1,CEA201,5,5,AL213,22,thuyvtp3
1,CEA201,5,5,AL214,22,tienhm7
1,CEA201,5,5,AL215,22,trangdm3
1,CEA201,5,5,AL216,22,tranglh21
1,CEA201,5,5,AL217,22,trangntd10
1,CEA201,5,5,AL218,22,trangntq41
1,CEA201,5,5,AL219,22,trinhntt37
1,CEA201,5,5,AL220,22,tritd
1,CEA201,5,5,AL301,22,trungnt
1,CEA201,5,5,AL302,22,tuanhm28
1,CEA201,5,5,AL303,22,tuanlt33
1,CEA201,5,5,AL304,22,vanbta
1,CEA201,5,5,AL305,22,vinhpt20
1,CEA201,5,5,AL306,11,vuda
1,AIL302m,6,6,HB/202R,20,phucnh67
1,AIL302m,6,6,HB/204R,20,thanhnp19
1,AIL302m,6,6,BE201,20,thuyvtp3
1,CSI105,6,6,BE202,21,chinhnt29
1,CSI105,6,6,BE203,21,dungttp
1,CSI105,6,6,BE204,21,hoadt31
1,CSI105,6,6,BE205,21,khanhh
1,CSI105,6,6,BE208,21,linhndm3
1,CSI105,6,6,BE209,21,minhtt27
1,CSI105,6,6,BE210,21,phuongvtm11
1,CSI105,6,6,BE212,21,tamnt
1,DBW301,6,6,BE213,21,dunglq19
1,DBW301,6,6,BE214,21,linhpp2
1,DBW301,6,6,BE215,21,longdt12
1,DBW301,6,6,BE216,20,ynt4
1,FRS301,6,6,BE217,13,hanglt40
1,FRS301,6,6,BE218,12,thomlth2
1,IBC201,6,6,BE219,19,bichvtn9
1,IBC201,6,6,BE220,19,doanhd
1,IBC201,6,6,BE221,19,dungvt41
1,IBC201,6,6,BE301,19,phuongltl4
1,IBC201,6,6,BE302,16,tampt25
1,ISM302,6,6,BE303,19,longdq
1,MKT304,6,6,BE304,22,anhptm16
1,MKT304,6,6,BE305,22,hangtt59
1,MKT304,6,6,BE306,22,hanhvb
1,MKT304,6,6,BE307,22,hantv
1,MKT304,6,6,BE308,22,maitt
1,MKT304,6,6,BE309,22,minhpq15
1,MKT304,6,6,BE310,22,ngocll2
1,MKT304,6,6,BE311,22,trinhntt37
2,MCO201m,1,3,HB/202R,19,chunglv11
2,MCO201m,1,3,HB/204R,19,hahkn
2,MCO201m,1,3,BE201,19,hanhnth3
2,MCO201m,1,3,BE202,19,longdt12
2,MCO201m,1,3,BE203,19,tienntt54
2,SAL301,1,2,BE204,22,anhnv64
2,SAL301,1,2,BE205,22,duongpv14
2,SAL301,1,2,BE208,22,hanhvb
2,SAL301,1,2,BE209,22,hongnt70
2,SAL301,1,2,BE210,22,huyentt
2,SAL301,1,2,BE212,22,tampt25
2,SAL301,1,2,BE213,22,thangpq8
2,SAL301,1,2,BE214,22,thanhltk
2,SAL301,1,2,BE215,17,trieuptt
2,SWT301,1,3,BE216,22,anhht47
2,SWT301,1,3,BE217,22,bantq
2,SWT301,1,3,BE218,22,giangdt26
2,SWT301,1,3,BE219,22,hoakt
2,SWT301,1,3,BE220,22,hoptt
2,SWT301,1,3,BE221,22,huongtg
2,SWT301,1,3,BE301,22,huybq20
2,SWT301,1,3,BE302,22,huyenpk
2,SWT301,1,3,BE303,22,khanhh
2,SWT301,1,3,BE304,22,ngavv
2,SWT301,1,3,BE305,22,ngocnt5
2,SWT301,1,3,BE306,22,tambt10
2,SWT301,1,3,BE307,22,thanhpv24
2,SWT301,1,3,BE308,22,tientd17
2,SWT301,1,3,BE309,22,trangdtt71
2,SWT301,1,3,BE310,22,trangdtt74
2,SWT301,1,3,BE311,22,trungcd
2,SWT301,1,3,BE312,13,trungph6
2,DBS401,3,3,BE204,10,yenhth15
2,RES222,3,3,BE205,20,ngant113
2,CHN111,4,6,HB/202R,22,anhht47
2,CHN111,4,6,HB/204R,22,anhntt2
2,CHN111,4,6,BE201,22,anhttv20
2,CHN111,4,6,BE202,22,chinhvv
2,CHN111,4,6,BE203,22,chunglv11
2,CHN111,4,6,BE204,22,dinhvd4
2,CHN111,4,6,BE205,22,giangdt26
2,CHN111,4,6,BE208,22,hanhvb
2,CHN111,4,6,BE209,22,hoakt
2,CHN111,4,6,BE210,22,hongnd5
2,CHN111,4,6,BE212,22,hongnt70
2,CHN111,4,6,BE213,22,hoptt
2,CHN111,4,6,BE214,22,huyentt
2,CHN111,4,6,BE215,22,huyenvt23
2,CHN111,4,6,BE216,22,khanhh
2,CHN111,4,6,BE217,22,linhhln(ctsv)
2,CHN111,4,6,BE218,22,ngant113
2,CHN111,4,6,BE219,22,ngocnt5
2,CHN111,4,6,BE220,22,oanhntk45
2,CHN111,4,6,BE221,22,tambt10
2,CHN111,4,6,BE301,22,tampt25
2,CHN111,4,6,BE302,22,thangpq8
2,CHN111,4,6,BE303,22,thudt
2,CHN111,4,6,BE304,22,thuongnt53
2,CHN111,4,6,BE305,22,trangdtt74
2,CHN111,4,6,BE306,22,trungcd
2,CHN111,4,6,BE307,22,trungdt
2,CHN111,4,6,BE308,22,trungph6
2,CHN111,4,6,BE309,13,yenhth15
2,KOR311,4,6,BE310,21,nhungdth23
2,KOR311,4,6,BE311,21,thanhltk
2,KOR311,4,6,BE312,19,tienntt54
2,RMC201,4,4,BE313,20,anhnh2
2,RMC201,4,4,BE314,20,duongnv44
2,RMC201,4,4,BE315,20,hahkn
2,RMC201,4,4,BE316,20,hoant214
2,RMC201,4,4,BE317,20,huyvv10
2,RMC201,4,4,BE318,20,thanhpv24
2,RMC201,4,4,BE319,15,tunght32
2,RES301,5,5,BE313,13,huongtg
2,JPD346,6,6,BE313,18,thanhpv24
2,JPD346,6,6,BE314,18,truongnq24
2,SSC102,6,6,BE315,21,anhnh2
2,SSC102,6,6,BE316,21,khangpq3
2,SSC102,6,6,BE317,21,ngocnt84
2,SSC102,6,6,BE318,19,tunght32
3,SSG104,1,1,HB/202R,22,anhnh2
3,SSG104,1,1,HB/204R,22,anhntq43
3,SSG104,1,1,BE201,22,anhntt2
3,SSG104,1,1,BE202,22,anhnv64
3,SSG104,1,1,BE203,22,anhpv
3,SSG104,1,1,BE204,22,annt79
3,SSG104,1,1,BE205,22,binhlt54
3,SSG104,1,1,BE208,22,chind3
3,SSG104,1,1,BE209,22,chinhntn
3,SSG104,1,1,BE210,22,chinhvv
3,SSG104,1,1,BE212,22,chink16
3,SSG104,1,1,BE213,22,cuonghd7
3,SSG104,1,1,BE214,22,diepld
3,SSG104,1,1,BE215,22,dungbh
3,SSG104,1,1,BE216,22,duongbt10
3,SSG104,1,1,BE217,22,duongpv14
3,SSG104,1,1,BE218,22,hailt
3,SSG104,1,1,BE219,22,hamtn2
3,SSG104,1,1,BE220,22,hanglt40
3,SSG104,1,1,BE221,22,hangtt59
3,SSG104,1,1,BE301,22,hieubv10
3,SSG104,1,1,BE302,22,hieudt46
3,SSG104,1,1,BE303,22,hongnd5
3,SSG104,1,1,BE304,22,huectm
3,SSG104,1,1,BE305,22,hunglb3
3,SSG104,1,1,BE306,22,hungnq84
3,SSG104,1,1,BE307,22,huongct12
3,SSG104,1,1,BE308,22,huongntq12
3,SSG104,1,1,BE309,22,huyenbtt10
3,SSG104,1,1,BE310,22,huyendtt4
3,SSG104,1,1,BE311,22,huyennt206
3,SSG104,1,1,BE312,22,huynhld3
3,SSG104,1,1,BE313,22,lanntt
3,SSG104,1,1,BE314,22,linhct4
3,SSG104,1,1,BE315,22,linhhln(ctsv)
3,SSG104,1,1,BE316,22,linhntm
3,SSG104,1,1,BE317,22,linhvh11
3,SSG104,1,1,BE318,22,loanntp
3,SSG104,1,1,BE319,22,lynth28
3,SSG104,1,1,BE320,22,nangnth
3,SSG104,1,1,BE321,22,ngant113
3,SSG104,1,1,BE401,22,ngoccta3
3,SSG104,1,1,BE402,22,ngocll2
3,SSG104,1,1,BE403,22,ngocnt5
3,SSG104,1,1,BE404,22,ngocnt84
3,SSG104,1,1,BE405,22,ngocntm25
3,SSG104,1,1,BE406,22,nguyennm2
3,SSG104,1,1,BE407,22,nguyetntm
3,SSG104,1,1,BE408,22,oanhnt75
3,SSG104,1,1,BE409,22,oanhntk45
3,SSG104,1,1,BE410,22,phuonglh17
3,SSG104,1,1,BE411,22,phuonglv8
3,SSG104,1,1,BE412,22,sangnv
3,SSG104,1,1,BE413,22,sonhx
3,SSG104,1,1,BE414,22,tampt25
3,SSG104,1,1,BE415,22,thangnt44
3,SSG104,1,1,BE416,22,thangnt59
3,SSG104,1,1,BE417,22,thangnv75
3,SSG104,1,1,BE418,22,thanhdt59
3,SSG104,1,1,BE419,22,thanhltk
3,SSG104,1,1,BE420,22,thanhnp19
3,SSG104,1,1,BE421,22,thuba2
3,SSG104,1,1,AL201,22,thulx
3,SSG104,1,1,AL202,22,thuongnt53
3,SSG104,1,1,AL203,22,thuybt26
3,SSG104,1,1,AL204,22,thuybt4
3,SSG104,1,1,AL205,22,tienhm7
3,SSG104,1,1,AL208,22,trangdm3
3,SSG104,1,1,AL209,22,trangdtt71
3,SSG104,1,1,AL210,22,tranglh21
3,SSG104,1,1,AL212,22,trungcd
3,SSG104,1,1,AL213,22,truonghm
3,SSG104,1,1,AL214,22,tuanlt33
3,SSG104,1,1,AL215,22,tunght32
3,SSG104,1,1,AL216,22,tungnq20
3,SSG104,1,1,AL217,22,vanbta
3,SSG104,1,1,AL218,22,vandtt
3,SSG104,1,1,AL219,22,vuda
3,SSG104,1,1,AL220,22,vunh
3,SSG104,1,1,AL301,13,yenhth15
3,JPD113,2,2,HB/202R,22,anhht47
3,JPD113,2,2,HB/204R,22,anhntt2
3,JPD113,2,2,BE201,22,anhpn
3,JPD113,2,2,BE202,22,anhpv
3,JPD113,2,2,BE203,22,anhtv22
3,JPD113,2,2,BE204,22,annt79
3,JPD113,2,2,BE205,22,bichvtn9
3,JPD113,2,2,BE208,22,caupd
3,JPD113,2,2,BE209,22,chinhntn
3,JPD113,2,2,BE210,22,diepld
3,JPD113,2,2,BE212,22,doanhd
3,JPD113,2,2,BE213,22,duongpv14
3,JPD113,2,2,BE214,22,haiht
3,JPD113,2,2,BE215,22,hapn
3,JPD113,2,2,BE216,22,hienntt
3,JPD113,2,2,BE217,22,hoaibm
3,JPD113,2,2,BE218,22,hongnd5
3,JPD113,2,2,BE219,22,hongttx4
3,JPD113,2,2,BE220,22,hungnq84
3,JPD113,2,2,BE221,22,huongct12
3,JPD113,2,2,BE301,22,huyennt206
3,JPD113,2,2,BE302,22,linhlk7
3,JPD113,2,2,BE303,22,linhvh11
3,JPD113,2,2,BE304,22,ngocll2
3,JPD113,2,2,BE305,22,nguyennm2
3,JPD113,2,2,BE306,22,oanhntk45
3,JPD113,2,2,BE307,22,phuonglv8
3,JPD113,2,2,BE308,22,sonhx
3,JPD113,2,2,BE309,22,thangnv75
3,JPD113,2,2,BE310,22,thangtq27
3,JPD113,2,2,BE311,22,thanhnp19
3,JPD113,2,2,BE312,22,thanhpv24
3,JPD113,2,2,BE313,22,thopn3
3,JPD113,2,2,BE314,22,thuyntt135
3,JPD113,2,2,BE315,22,tienntt54
3,JPD113,2,2,BE316,22,trangntd10
3,JPD113,2,2,BE317,22,tuanvm2
3,JPD113,2,2,BE318,22,tudq5
3,JPD113,2,2,BE319,5,tunght32
3,MKT101,3,3,HB/202R,22,anhht47
3,MKT101,3,3,HB/204R,22,anhltp3
3,MKT101,3,3,BE201,22,cuonghd7
3,MKT101,3,3,BE202,22,datnd3
3,MKT101,3,3,BE203,22,dattt67
3,MKT101,3,3,BE204,22,dungbh
3,MKT101,3,3,BE205,22,duongpv14
3,MKT101,3,3,BE208,22,duongtt35
3,MKT101,3,3,BE209,22,haiht
3,MKT101,3,3,BE210,22,hamtn2
3,MKT101,3,3,BE212,22,hieudt46
3,MKT101,3,3,BE213,22,hoadt35
3,MKT101,3,3,BE214,22,hoaibm
3,MKT101,3,3,BE215,22,huectm
3,MKT101,3,3,BE216,22,hungdc
3,MKT101,3,3,BE217,22,hunglh
3,MKT101,3,3,BE218,22,huongntq12
3,MKT101,3,3,BE219,22,huyenbtt10
3,MKT101,3,3,BE220,22,huyendtt4
3,MKT101,3,3,BE221,22,huyennt206
3,MKT101,3,3,BE301,22,huynhld3
3,MKT101,3,3,BE302,22,linhntm
3,MKT101,3,3,BE303,22,linhvh11
3,MKT101,3,3,BE304,22,luongdt10
3,MKT101,3,3,BE305,22,luongnt14
3,MKT101,3,3,BE306,22,ngoccta3
3,MKT101,3,3,BE307,22,nhuonglt
3,MKT101,3,3,BE308,22,oanhnt75
3,MKT101,3,3,BE309,22,phuongkt
3,MKT101,3,3,BE310,22,phuonglv8
3,MKT101,3,3,BE311,22,quyph
3,MKT101,3,3,BE312,22,tamnt
3,MKT101,3,3,BE313,22,thangnt44
3,MKT101,3,3,BE314,22,thangnv75
3,MKT101,3,3,BE315,22,thanhnp19
3,MKT101,3,3,BE316,22,thuyntt135
3,MKT101,3,3,BE317,22,tranglh21
3,MKT101,3,3,BE318,22,trangntd10
3,MKT101,3,3,BE319,22,trungdt
3,MKT101,3,3,BE320,22,tuanhm28
3,MKT101,3,3,BE321,22,tuanlt33
3,MKT101,3,3,BE401,22,tudq5
3,MKT101,3,3,BE402,22,tunght32
3,MKT101,3,3,BE403,22,vanbta
3,MKT101,3,3,BE404,22,vandtk2
3,MKT101,3,3,BE405,22,vuda
3,MKT101,3,3,BE406,13,yenhth15
3,CPV301,4,4,HB/202R,20,chinhntn
3,CPV301,4,4,HB/204R,20,dinhvd4
3,CPV301,4,4,BE201,20,loanntp
3,CPV301,4,4,BE202,19,thopn3
3,ENB301,4,5,BE203,17,tuanlt33
3,IEI301,4,4,BE204,22,hieubv10
3,IEI301,4,4,BE205,22,hieudv2
3,IEI301,4,4,BE208,22,huectm
3,IEI301,4,4,BE209,22,hunglb3
3,IEI301,4,4,BE210,22,hungnq84
3,IEI301,4,4,BE212,22,ngocnt84
3,IEI301,4,4,BE213,22,phucd
3,IEI301,4,4,BE214,22,trangdm3
3,IEI301,4,4,BE215,22,vuda
3,IEI301,4,4,BE216,17,yenhth15
3,JPD316,4,4,BE217,19,anhntq43
3,JPD316,4,4,BE218,19,huongct12
3,JPD316,4,4,BE219,17,trungdt
3,LTG202,4,4,BE220,16,hailt
3,LTG202,4,4,BE221,16,quyph
3,PRJ302,4,4,BE301,20,diepld
3,PRJ302,4,4,BE302,20,huongntq12
3,PRJ302,4,4,BE303,20,phuongkt
3,PRU211m,4,4,BE304,22,binhlt54
3,PRU211m,4,4,BE305,22,duyenlt
3,PRU211m,4,4,BE306,22,hangtt59
3,PRU211m,4,4,BE307,22,hanhnth3
3,PRU211m,4,4,BE308,22,huynhld3
3,PRU211m,4,4,BE309,22,linhlk7
3,PRU211m,4,4,BE310,22,linhvh11
3,PRU211m,4,4,BE311,22,ngocntm25
3,PRU211m,4,4,BE312,22,nguyetntm
3,PRU211m,4,4,BE313,22,oanhnt75
3,PRU211m,4,4,BE314,22,phuonglh17
3,PRU211m,4,4,BE315,22,thuybt26
3,PRU211m,4,4,BE316,18,vunh
3,ADS301m,5,5,HB/202R,22,thanhnp19
3,ADS301m,5,5,HB/204R,22,trangdm3
3,PRJ301,5,5,BE201,22,anhnh2
3,PRJ301,5,5,BE202,22,anhtv22
3,PRJ301,5,5,BE204,22,annt21
3,PRJ301,5,5,BE205,22,bontv
3,PRJ301,5,5,BE208,22,duongpv14
3,PRJ301,5,5,BE209,22,duyenlt
3,PRJ301,5,5,BE210,22,hienda
3,PRJ301,5,5,BE212,22,hoadt31
3,PRJ301,5,5,BE213,22,hoakt
3,PRJ301,5,5,BE214,22,hongttx4
3,PRJ301,5,5,BE215,22,hunglh
3,PRJ301,5,5,BE216,22,huongntq12
3,PRJ301,5,5,BE217,22,huyennn17
3,PRJ301,5,5,BE218,22,kiennt
3,PRJ301,5,5,BE219,22,linhhln(ctsv)
3,PRJ301,5,5,BE220,22,maicv2
3,PRJ301,5,5,BE221,22,nangnth
3,PRJ301,5,5,BE301,22,oanhntk45
3,PRJ301,5,5,BE302,22,phucd
3,PRJ301,5,5,BE303,22,phuonglh17
3,PRJ301,5,5,BE304,22,phuongltl4
3,PRJ301,5,5,BE305,22,tamnt
3,PRJ301,5,5,BE306,22,thangnt59
3,PRJ301,5,5,BE307,22,thangnv75
3,PRJ301,5,5,BE308,22,thanhdt59
3,PRJ301,5,5,BE309,22,thomlth2
3,PRJ301,5,5,BE310,22,thopn3
3,PRJ301,5,5,BE311,22,thuba2
3,PRJ301,5,5,BE312,22,thulh
3,PRJ301,5,5,BE313,22,thuybt26
3,PRJ301,5,5,BE314,22,trangdtt71
3,PRJ301,5,5,BE315,22,trangntd10
3,PRJ301,5,5,BE316,22,trungcd
3,PRJ301,5,5,BE317,22,tuanhm28
3,PRJ301,5,5,BE318,22,tuanvm2
3,PRJ301,5,5,BE319,22,vanbta
3,PRJ301,5,5,BE320,22,vandtk2
3,PRJ301,5,5,BE321,22,vunh
3,PRJ301,5,5,BE401,11,yenhth15
3,PRF192,6,6,HB/202R,22,anhht47
3,PRF192,6,6,HB/204R,22,anhltp3
3,PRF192,6,6,BE201,22,anhnh2
3,PRF192,6,6,BE202,22,anhntq43
3,PRF192,6,6,BE203,22,anhnv64
3,PRF192,6,6,BE204,22,anhpn
3,PRF192,6,6,BE205,22,anhtv22
3,PRF192,6,6,BE208,22,annt79
3,PRF192,6,6,BE209,22,binhlt54
3,PRF192,6,6,BE210,22,caupd
3,PRF192,6,6,BE212,22,chinhvv
3,PRF192,6,6,BE213,22,cuonghd7
3,PRF192,6,6,BE214,22,datnd3
3,PRF192,6,6,BE215,22,dattt67
3,PRF192,6,6,BE216,22,doanhd
3,PRF192,6,6,BE217,22,dunglv5
3,PRF192,6,6,BE218,22,haiht
3,PRF192,6,6,BE219,22,hailt
3,PRF192,6,6,BE220,22,hamtn2
3,PRF192,6,6,BE221,22,hangtt59
3,PRF192,6,6,BE301,22,hanhnth3
3,PRF192,6,6,BE302,22,hapn
3,PRF192,6,6,BE303,22,hienda
3,PRF192,6,6,BE304,22,hieubv10
3,PRF192,6,6,BE305,22,hoaibm
3,PRF192,6,6,BE306,22,hoanm8
3,PRF192,6,6,BE307,22,huectm
3,PRF192,6,6,BE308,22,hunglb3
3,PRF192,6,6,BE309,22,hunglh
3,PRF192,6,6,BE310,22,huongct12
3,PRF192,6,6,BE311,22,huonght34
3,PRF192,6,6,BE312,22,huongntq12
3,PRF192,6,6,BE313,22,huyenbtt10
3,PRF192,6,6,BE314,22,huyendtt4
3,PRF192,6,6,BE315,22,huyennn17
3,PRF192,6,6,BE316,22,huyentt
3,PRF192,6,6,BE317,22,huynhld3
3,PRF192,6,6,BE318,22,kiennt
3,PRF192,6,6,BE319,22,kyvk2
3,PRF192,6,6,BE320,22,lanntt
3,PRF192,6,6,BE321,22,linhct4
3,PRF192,6,6,BE401,22,linhlk7
3,PRF192,6,6,BE402,22,linhndm3
3,PRF192,6,6,BE403,22,linhntm
3,PRF192,6,6,BE404,22,loanntp
3,PRF192,6,6,BE405,22,luongdt10
3,PRF192,6,6,BE406,22,luongnt14
3,PRF192,6,6,BE407,22,lynth28
3,PRF192,6,6,BE408,22,maicv2
3,PRF192,6,6,BE409,22,minhnt79
3,PRF192,6,6,BE410,22,nangnth
3,PRF192,6,6,BE411,22,ngocll2
3,PRF192,6,6,BE412,22,ngocnt5
3,PRF192,6,6,BE413,22,nguyennm2
3,PRF192,6,6,BE414,22,nguyetntm
3,PRF192,6,6,BE415,22,nhuonglt
3,PRF192,6,6,BE416,22,oanhnt75
3,PRF192,6,6,BE417,22,oanhntk45
3,PRF192,6,6,BE418,22,phuongkt
3,PRF192,6,6,BE419,22,phuonglh17
3,PRF192,6,6,BE420,22,phuongltl4
3,PRF192,6,6,BE421,22,quyph
3,PRF192,6,6,AL201,22,sonhx
3,PRF192,6,6,AL202,22,tamnt
3,PRF192,6,6,AL203,22,tampt25
3,PRF192,6,6,AL204,22,thangnt44
3,PRF192,6,6,AL205,22,thangnt59
3,PRF192,6,6,AL208,22,thangtq27
3,PRF192,6,6,AL209,22,thanhltk
